id,source,timestamp,multiplier,color,band,points,source_file,ingest_method,created_at
50776,aviator,2026-07-28T05:14:21.779+00:00,2.12,purple,base,132.522,chain:e0cfb40b757a,live-feed,2026-07-28T05:14:21.779+00:00
50777,aviator,2026-07-28T05:14:28.609+00:00,1.14,blue,dust,105.671,chain:f0180dc07f2f,live-feed,2026-07-28T05:14:28.609+00:00
50778,aviator,2026-07-28T05:14:36.157+00:00,1.25,blue,floor,109.658,chain:809c5925d8ee,live-feed,2026-07-28T05:14:36.158+00:00
50779,aviator,2026-07-28T05:14:38.179+00:00,130.01,"rgb(192, 23, 180)",cosmic,310.674,momento_rounds_aviator_1785215678179.json,file,2026-07-28T05:14:40.104+00:00
50780,aviator,2026-07-28T05:14:42.435+00:00,2.2,purple,base,134.125,chain:54171aadd1d1,live-feed,2026-07-28T05:14:42.435+00:00
50781,aviator,2026-07-28T05:14:46.935+00:00,5.95,purple,high,177.187,chain:1072bc5b32d6,live-feed,2026-07-28T05:14:46.935+00:00
50782,aviator,2026-07-28T05:14:52.727+00:00,1.68,blue,low,122.454,chain:fa5fbe81eb03,live-feed,2026-07-28T05:14:52.727+00:00
50783,aviator,2026-07-28T05:14:54.330+00:00,1.64,"rgb(52, 180, 255)",low,121.411,momento_rounds_aviator_1785215694330.json,file,2026-07-28T05:14:56.467+00:00
50784,aviator,2026-07-28T05:14:59.624+00:00,1.0,blue,dust,100.0,chain:7a405d1f5296,live-feed,2026-07-28T05:14:59.624+00:00
50785,aviator,2026-07-28T05:15:06.978+00:00,1.4,blue,floor,114.563,chain:4d6276cd71ca,live-feed,2026-07-28T05:15:06.978+00:00
50786,aviator,2026-07-28T05:15:10.584+00:00,1.58,"rgb(52, 180, 255)",low,119.798,momento_rounds_aviator_1785215710584.json,file,2026-07-28T05:15:10.939+00:00
50787,aviator,2026-07-28T05:15:11.705+00:00,2.32,purple,base,136.424,chain:1bab1b884786,live-feed,2026-07-28T05:15:11.705+00:00
50788,aviator,2026-07-28T05:15:16.510+00:00,1.82,blue,low,125.918,chain:e198af932943,live-feed,2026-07-28T05:15:16.511+00:00
50789,aviator,2026-07-28T05:15:23.863+00:00,1.33,blue,floor,112.343,chain:90ded291297e,live-feed,2026-07-28T05:15:23.864+00:00
50790,aviator,2026-07-28T05:15:27.895+00:00,1.85,"rgb(52, 180, 255)",low,126.626,momento_rounds_aviator_1785215727895.json,file,2026-07-28T05:15:29.415+00:00
50791,aviator,2026-07-28T05:15:30.418+00:00,1.89,blue,low,127.552,chain:bfde978a68cf,live-feed,2026-07-28T05:15:30.418+00:00
50792,aviator,2026-07-28T05:15:38.157+00:00,2.13,purple,base,132.726,chain:9d9a684264ce,live-feed,2026-07-28T05:15:38.157+00:00
50793,aviator,2026-07-28T05:15:44.444+00:00,1.63,blue,low,121.146,chain:bf1c0911f965,live-feed,2026-07-28T05:15:44.445+00:00
50794,aviator,2026-07-28T05:15:51.866+00:00,2.69,purple,base,142.828,chain:9181488b3dab,live-feed,2026-07-28T05:15:51.866+00:00
50795,aviator,2026-07-28T05:15:51.082+00:00,3.02,"rgb(145, 62, 248)",mid,147.836,momento_rounds_aviator_1785215751082.json,file,2026-07-28T05:15:51.916+00:00
50796,aviator,2026-07-28T05:15:56.636+00:00,38.47,pink,moonshot,257.97,chain:e0013953bcdc,live-feed,2026-07-28T05:15:56.636+00:00
50797,aviator,2026-07-28T05:16:02.529+00:00,1.53,blue,low,118.406,chain:03e34ce8c541,live-feed,2026-07-28T05:16:02.529+00:00
50798,aviator,2026-07-28T05:16:09.834+00:00,1.53,blue,low,118.406,chain:f99e317d07f5,live-feed,2026-07-28T05:16:09.834+00:00
50799,aviator,2026-07-28T05:16:14.048+00:00,1.05,blue,dust,102.112,chain:ffbfe1f5b7b5,live-feed,2026-07-28T05:16:14.048+00:00
50800,aviator,2026-07-28T05:16:22.151+00:00,6.0,purple,high,177.549,chain:e22177b2d717,live-feed,2026-07-28T05:16:22.151+00:00
50801,aviator,2026-07-28T05:16:27.243+00:00,7.77,purple,high,188.737,chain:2133cfc310cf,live-feed,2026-07-28T05:16:27.243+00:00
50802,aviator,2026-07-28T05:16:32.685+00:00,63.37,pink,mega,279.572,chain:ad62bd998b65,live-feed,2026-07-28T05:16:32.685+00:00
50803,aviator,2026-07-28T05:16:32.403+00:00,13.6,"rgb(192, 23, 180)",ignition,212.966,momento_rounds_aviator_1785215792403.json,file,2026-07-28T05:16:32.852+00:00
50804,aviator,2026-07-28T05:16:40.912+00:00,3.73,purple,mid,156.975,chain:a1a547a2ccd6,live-feed,2026-07-28T05:16:40.912+00:00
50805,aviator,2026-07-28T05:16:47.694+00:00,1.4,blue,floor,114.563,chain:e3c5aaffdf25,live-feed,2026-07-28T05:16:47.694+00:00
50806,aviator,2026-07-28T05:16:53.500+00:00,1.02,blue,dust,100.857,chain:ba094a324e40,live-feed,2026-07-28T05:16:53.501+00:00
50807,aviator,2026-07-28T05:16:56.909+00:00,3.19,"rgb(145, 62, 248)",mid,150.207,momento_rounds_aviator_1785215816909.json,file,2026-07-28T05:16:57.413+00:00
50808,aviator,2026-07-28T05:16:59.444+00:00,2.24,purple,base,134.905,chain:71acd9b8ba8f,live-feed,2026-07-28T05:16:59.444+00:00
50809,aviator,2026-07-28T05:17:03.793+00:00,1.99,blue,low,129.783,chain:6b6d41a3b951,live-feed,2026-07-28T05:17:03.793+00:00
50810,aviator,2026-07-28T05:17:08.068+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1785215828068.json,file,2026-07-28T05:17:09.883+00:00
50811,aviator,2026-07-28T05:17:10.331+00:00,1.59,blue,low,120.071,chain:34598ecd8039,live-feed,2026-07-28T05:17:10.331+00:00
50812,aviator,2026-07-28T05:17:17.389+00:00,1.38,blue,floor,113.94,chain:62a6c9fdfbea,live-feed,2026-07-28T05:17:17.389+00:00
50813,aviator,2026-07-28T05:17:22.100+00:00,1.62,blue,low,120.88,chain:327acd6e4910,live-feed,2026-07-28T05:17:22.100+00:00
50814,aviator,2026-07-28T05:17:21.230+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1785215841230.json,file,2026-07-28T05:17:22.368+00:00
50815,aviator,2026-07-28T05:17:30.047+00:00,1.13,blue,dust,105.29,chain:0a80553b8a20,live-feed,2026-07-28T05:17:30.047+00:00
50816,aviator,2026-07-28T05:17:35.921+00:00,1.0,blue,dust,100.0,chain:5391236d1299,live-feed,2026-07-28T05:17:35.921+00:00
50817,aviator,2026-07-28T05:17:37.298+00:00,1.64,"rgb(52, 180, 255)",low,121.411,momento_rounds_aviator_1785215857298.json,file,2026-07-28T05:17:39.073+00:00
50818,aviator,2026-07-28T05:17:40.189+00:00,1.72,blue,low,123.472,chain:e17f312d3072,live-feed,2026-07-28T05:17:40.189+00:00
50819,aviator,2026-07-28T05:17:46.080+00:00,2.78,purple,base,144.253,chain:9533147e96a4,live-feed,2026-07-28T05:17:46.080+00:00
50820,aviator,2026-07-28T05:17:52.786+00:00,1.49,blue,floor,117.259,chain:5869df06333d,live-feed,2026-07-28T05:17:52.786+00:00
50821,aviator,2026-07-28T05:17:58.325+00:00,3.26,purple,mid,151.146,chain:b181c208a4de,live-feed,2026-07-28T05:17:58.325+00:00
50822,aviator,2026-07-28T05:18:05.899+00:00,11.03,pink,ignition,203.901,chain:60700c3e85f6,live-feed,2026-07-28T05:18:05.899+00:00
50823,aviator,2026-07-28T05:18:09.899+00:00,6.37,"rgb(145, 62, 248)",high,180.139,momento_rounds_aviator_1785215889899.json,file,2026-07-28T05:18:11.539+00:00
50824,aviator,2026-07-28T05:18:11.656+00:00,1.03,blue,dust,101.279,chain:1e301fa64bc0,live-feed,2026-07-28T05:18:11.656+00:00
50825,aviator,2026-07-28T05:18:16.750+00:00,2.56,purple,base,140.684,chain:3fa899f5169e,live-feed,2026-07-28T05:18:16.750+00:00
50826,aviator,2026-07-28T05:18:21.122+00:00,1.15,"rgb(52, 180, 255)",dust,106.049,momento_rounds_aviator_1785215901122.json,file,2026-07-28T05:18:22.212+00:00
50827,aviator,2026-07-28T05:18:23.826+00:00,1.69,blue,low,122.711,chain:2104d23c5f09,live-feed,2026-07-28T05:18:23.826+00:00
50828,aviator,2026-07-28T05:18:31.923+00:00,7.48,purple,high,187.091,chain:a6b8659081ea,live-feed,2026-07-28T05:18:31.923+00:00
50829,aviator,2026-07-28T05:18:35.262+00:00,1.41,"rgb(52, 180, 255)",floor,114.871,momento_rounds_aviator_1785215915262.json,file,2026-07-28T05:18:36.688+00:00
50830,aviator,2026-07-28T05:18:39.624+00:00,2.99,purple,base,147.404,chain:7667b5aaa2b6,live-feed,2026-07-28T05:18:39.624+00:00
50831,aviator,2026-07-28T05:18:43.886+00:00,1.27,blue,floor,110.345,chain:359341dfc30a,live-feed,2026-07-28T05:18:43.886+00:00
50832,aviator,2026-07-28T05:18:48.392+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1785215928392.json,file,2026-07-28T05:18:49.167+00:00
50833,aviator,2026-07-28T05:18:50.574+00:00,1.02,blue,dust,100.857,chain:edcbd044075a,live-feed,2026-07-28T05:18:50.574+00:00
50834,aviator,2026-07-28T05:18:55.406+00:00,44.73,pink,moonshot,264.495,chain:ca74b0eec101,live-feed,2026-07-28T05:18:55.406+00:00
50835,aviator,2026-07-28T05:19:01.487+00:00,1.19,blue,dust,107.529,chain:071009380fdb,live-feed,2026-07-28T05:19:01.487+00:00
50836,aviator,2026-07-28T05:19:06.573+00:00,2.02,"rgb(145, 62, 248)",base,130.431,momento_rounds_aviator_1785215946573.json,file,2026-07-28T05:19:07.674+00:00
50837,aviator,2026-07-28T05:19:09.455+00:00,12.44,pink,ignition,209.107,chain:7c228b28cc87,live-feed,2026-07-28T05:19:09.455+00:00
50838,aviator,2026-07-28T05:19:14.708+00:00,1.9,blue,low,127.78,chain:df8191f6e89d,live-feed,2026-07-28T05:19:14.708+00:00
50839,aviator,2026-07-28T05:19:20.657+00:00,5.62,purple,high,174.717,chain:cfdc7a4947ef,live-feed,2026-07-28T05:19:20.657+00:00
50840,aviator,2026-07-28T05:19:28.323+00:00,1.61,blue,low,120.612,chain:1f0c13061cdf,live-feed,2026-07-28T05:19:28.323+00:00
50841,aviator,2026-07-28T05:19:33.065+00:00,4.06,"rgb(145, 62, 248)",mid,160.644,momento_rounds_aviator_1785215973065.json,file,2026-07-28T05:19:34.130+00:00
50842,aviator,2026-07-28T05:19:36.139+00:00,34.43,pink,moonshot,253.168,chain:f605d92b17f1,live-feed,2026-07-28T05:19:36.139+00:00
50843,aviator,2026-07-28T05:19:41.211+00:00,2.46,purple,base,138.96,chain:703ec9146b30,live-feed,2026-07-28T05:19:41.211+00:00
50844,aviator,2026-07-28T05:19:46.499+00:00,2.77,purple,base,144.097,chain:2e80900bbc63,live-feed,2026-07-28T05:19:46.499+00:00
50845,aviator,2026-07-28T05:19:48.400+00:00,1.56,"rgb(52, 180, 255)",low,119.246,momento_rounds_aviator_1785215988400.json,file,2026-07-28T05:19:50.736+00:00
50846,aviator,2026-07-28T05:19:51.683+00:00,9.4,purple,high,196.98,chain:0916c87e7079,live-feed,2026-07-28T05:19:51.683+00:00
50847,aviator,2026-07-28T05:19:57.904+00:00,1.07,blue,dust,102.928,chain:55d437f81aa3,live-feed,2026-07-28T05:19:57.905+00:00
50848,aviator,2026-07-28T05:20:01.565+00:00,1.18,"rgb(52, 180, 255)",dust,107.164,momento_rounds_aviator_1785216001565.json,file,2026-07-28T05:20:03.201+00:00
50849,aviator,2026-07-28T05:20:06.278+00:00,6.8,purple,high,182.966,chain:991251d6c7f9,live-feed,2026-07-28T05:20:06.278+00:00
50850,aviator,2026-07-28T05:20:12.146+00:00,1.3,blue,floor,111.355,chain:53dbb9aabd42,live-feed,2026-07-28T05:20:12.146+00:00
50851,aviator,2026-07-28T05:20:12.668+00:00,1.08,"rgb(52, 180, 255)",dust,103.331,momento_rounds_aviator_1785216012668.json,file,2026-07-28T05:20:13.653+00:00
50852,aviator,2026-07-28T05:20:17.528+00:00,34.14,pink,moonshot,252.802,chain:1b12fbbb0dbe,live-feed,2026-07-28T05:20:17.528+00:00
50853,aviator,2026-07-28T05:20:22.658+00:00,1.0,blue,dust,100.0,chain:8d58dda587b6,live-feed,2026-07-28T05:20:22.658+00:00
50854,aviator,2026-07-28T05:20:30.962+00:00,1.6,blue,low,120.342,chain:16b06e0fd895,live-feed,2026-07-28T05:20:30.962+00:00
50855,aviator,2026-07-28T05:20:35.750+00:00,3.06,"rgb(145, 62, 248)",mid,148.406,momento_rounds_aviator_1785216035750.json,file,2026-07-28T05:20:36.128+00:00
50856,aviator,2026-07-28T05:20:37.169+00:00,1.26,blue,floor,110.003,chain:ebef74736013,live-feed,2026-07-28T05:20:37.169+00:00
50857,aviator,2026-07-28T05:20:41.941+00:00,1.22,blue,floor,108.606,chain:f2d9ca0f5a7f,live-feed,2026-07-28T05:20:41.941+00:00
50858,aviator,2026-07-28T05:20:46.970+00:00,1.76,blue,low,124.467,chain:6e73b5cfdec2,live-feed,2026-07-28T05:20:46.970+00:00
50859,aviator,2026-07-28T05:20:47.861+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1785216047861.json,file,2026-07-28T05:20:48.527+00:00
50860,aviator,2026-07-28T05:20:55.062+00:00,1.17,blue,dust,106.795,chain:d8c93cc304f3,live-feed,2026-07-28T05:20:55.062+00:00
50861,aviator,2026-07-28T05:20:59.998+00:00,1.19,"rgb(52, 180, 255)",dust,107.529,momento_rounds_aviator_1785216059998.json,file,2026-07-28T05:21:00.905+00:00
50862,aviator,2026-07-28T05:21:02.342+00:00,1.41,blue,floor,114.871,chain:c54a77824ada,live-feed,2026-07-28T05:21:02.342+00:00
50863,aviator,2026-07-28T05:21:10.614+00:00,1.2,blue,floor,107.891,chain:ae05686412af,live-feed,2026-07-28T05:21:10.614+00:00
50864,aviator,2026-07-28T05:21:10.141+00:00,1.02,"rgb(52, 180, 255)",dust,100.857,momento_rounds_aviator_1785216070141.json,file,2026-07-28T05:21:11.300+00:00
50865,aviator,2026-07-28T05:21:18.857+00:00,27.5,pink,moonshot,243.441,chain:ce8faad46330,live-feed,2026-07-28T05:21:18.857+00:00
50866,aviator,2026-07-28T05:21:23.250+00:00,1.39,"rgb(52, 180, 255)",floor,114.253,momento_rounds_aviator_1785216083250.json,file,2026-07-28T05:21:23.674+00:00
50867,aviator,2026-07-28T05:21:26.586+00:00,2.05,purple,base,131.069,chain:5f62770d7f95,live-feed,2026-07-28T05:21:26.586+00:00
50868,aviator,2026-07-28T05:21:32.425+00:00,1.87,blue,low,127.091,chain:4bdae0e4e37f,live-feed,2026-07-28T05:21:32.425+00:00
50869,aviator,2026-07-28T05:21:38.516+00:00,2.07,purple,base,131.489,chain:80085100791a,live-feed,2026-07-28T05:21:38.516+00:00
50870,aviator,2026-07-28T05:21:46.032+00:00,1.54,blue,low,118.688,chain:29cfdd96e62a,live-feed,2026-07-28T05:21:46.032+00:00
50871,aviator,2026-07-28T05:21:44.705+00:00,2.66,"rgb(145, 62, 248)",base,142.343,momento_rounds_aviator_1785216104705.json,file,2026-07-28T05:21:46.165+00:00
50872,aviator,2026-07-28T05:21:50.497+00:00,1.95,blue,low,128.904,chain:371b96ee82d8,live-feed,2026-07-28T05:21:50.497+00:00
50873,aviator,2026-07-28T05:21:55.083+00:00,1.54,blue,low,118.688,chain:8c5c1f0087cf,live-feed,2026-07-28T05:21:55.083+00:00
50874,aviator,2026-07-28T05:22:01.903+00:00,1.88,"rgb(52, 180, 255)",low,127.322,momento_rounds_aviator_1785216121903.json,file,2026-07-28T05:22:02.632+00:00
50875,aviator,2026-07-28T05:22:03.260+00:00,3.25,purple,mid,151.013,chain:ca008f1976f2,live-feed,2026-07-28T05:22:03.260+00:00
50876,aviator,2026-07-28T05:22:10.783+00:00,1.85,blue,low,126.626,chain:7249a1541822,live-feed,2026-07-28T05:22:10.783+00:00
50877,aviator,2026-07-28T05:22:15.809+00:00,1.49,blue,floor,117.259,chain:c0df3406dad8,live-feed,2026-07-28T05:22:15.809+00:00
50878,aviator,2026-07-28T05:22:20.440+00:00,26.85,pink,moonshot,242.406,chain:2817e3a2ebe5,live-feed,2026-07-28T05:22:20.440+00:00
50879,aviator,2026-07-28T05:22:27.405+00:00,19.14,pink,ignition,227.756,chain:f8df76ef2f5e,live-feed,2026-07-28T05:22:27.405+00:00
50880,aviator,2026-07-28T05:22:32.358+00:00,3.22,purple,mid,150.612,chain:378ece92668e,live-feed,2026-07-28T05:22:32.358+00:00
50881,aviator,2026-07-28T05:22:35.071+00:00,7.45,"rgb(145, 62, 248)",high,186.917,momento_rounds_aviator_1785216155071.json,file,2026-07-28T05:22:37.050+00:00
50882,aviator,2026-07-28T05:22:37.869+00:00,18.04,pink,ignition,225.194,chain:d201e7faf066,live-feed,2026-07-28T05:22:37.869+00:00
50883,aviator,2026-07-28T05:22:43.430+00:00,2.41,purple,base,138.071,chain:90ec61ab1ca0,live-feed,2026-07-28T05:22:43.430+00:00
50884,aviator,2026-07-28T05:22:46.119+00:00,1.09,"rgb(52, 180, 255)",dust,103.73,momento_rounds_aviator_1785216166119.json,file,2026-07-28T05:22:47.435+00:00
50885,aviator,2026-07-28T05:22:50.561+00:00,28.58,pink,moonshot,245.108,chain:dc697a8a2633,live-feed,2026-07-28T05:22:50.561+00:00
50886,aviator,2026-07-28T05:22:56.353+00:00,1.37,blue,floor,113.625,chain:cf15f82cd24d,live-feed,2026-07-28T05:22:56.353+00:00
50887,aviator,2026-07-28T05:23:01.254+00:00,1.05,blue,dust,102.112,chain:5af1fd7b1d33,live-feed,2026-07-28T05:23:01.254+00:00
50888,aviator,2026-07-28T05:23:01.250+00:00,1.64,"rgb(52, 180, 255)",low,121.411,momento_rounds_aviator_1785216181250.json,file,2026-07-28T05:23:01.810+00:00
50889,aviator,2026-07-28T05:23:05.477+00:00,1.01,blue,dust,100.431,chain:0642691ecaf3,live-feed,2026-07-28T05:23:05.477+00:00
50890,aviator,2026-07-28T05:23:12.902+00:00,1.29,blue,floor,111.021,chain:8da5e9263194,live-feed,2026-07-28T05:23:12.902+00:00
50891,aviator,2026-07-28T05:23:18.179+00:00,1.43,blue,floor,115.48,chain:70509918094c,live-feed,2026-07-28T05:23:18.179+00:00
50892,aviator,2026-07-28T05:23:17.619+00:00,1.86,"rgb(52, 180, 255)",low,126.859,momento_rounds_aviator_1785216197619.json,file,2026-07-28T05:23:18.261+00:00
50893,aviator,2026-07-28T05:23:25.406+00:00,4.03,purple,mid,160.323,chain:68512665ec30,live-feed,2026-07-28T05:23:25.406+00:00
50894,aviator,2026-07-28T05:23:29.771+00:00,3.0,purple,mid,147.549,chain:9dbdd7eb94f7,live-feed,2026-07-28T05:23:29.771+00:00
50895,aviator,2026-07-28T05:23:37.792+00:00,2.0,purple,base,130.0,chain:c019d60da5c4,live-feed,2026-07-28T05:23:37.792+00:00
50896,aviator,2026-07-28T05:23:38.740+00:00,2.48,"rgb(145, 62, 248)",base,139.31,momento_rounds_aviator_1785216218741.json,file,2026-07-28T05:23:40.814+00:00
50897,aviator,2026-07-28T05:23:45.778+00:00,1.32,blue,floor,112.016,chain:9fc731beec2c,live-feed,2026-07-28T05:23:45.778+00:00
50898,aviator,2026-07-28T05:23:52.162+00:00,2.24,purple,base,134.905,chain:013d8877add9,live-feed,2026-07-28T05:23:52.162+00:00
50899,aviator,2026-07-28T05:23:51.997+00:00,1.34,"rgb(52, 180, 255)",floor,112.667,momento_rounds_aviator_1785216231997.json,file,2026-07-28T05:23:53.198+00:00
50900,aviator,2026-07-28T05:23:58.886+00:00,1.13,blue,dust,105.29,chain:f5dde9c3dddb,live-feed,2026-07-28T05:23:58.886+00:00
50901,aviator,2026-07-28T05:24:03.983+00:00,2.87,purple,base,145.632,chain:e9e3a3240dc0,live-feed,2026-07-28T05:24:03.983+00:00
50902,aviator,2026-07-28T05:24:04.067+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,momento_rounds_aviator_1785216244067.json,file,2026-07-28T05:24:05.929+00:00
50903,aviator,2026-07-28T05:24:11.592+00:00,1.48,blue,floor,116.968,chain:9fd879cdac4f,live-feed,2026-07-28T05:24:11.592+00:00
50904,aviator,2026-07-28T05:24:18.453+00:00,1.42,blue,floor,115.177,chain:f8ef017260c8,live-feed,2026-07-28T05:24:18.453+00:00
50905,aviator,2026-07-28T05:24:22.378+00:00,2.11,"rgb(145, 62, 248)",base,132.317,momento_rounds_aviator_1785216262378.json,file,2026-07-28T05:24:24.321+00:00
50906,aviator,2026-07-28T05:24:26.039+00:00,6.3,purple,high,179.661,chain:f8a46a332505,live-feed,2026-07-28T05:24:26.040+00:00
50907,aviator,2026-07-28T05:24:34.206+00:00,1.03,blue,dust,101.279,chain:2c3aa72dbf5c,live-feed,2026-07-28T05:24:34.206+00:00
50908,aviator,2026-07-28T05:24:36.542+00:00,1.38,"rgb(52, 180, 255)",floor,113.94,momento_rounds_aviator_1785216276542.json,file,2026-07-28T05:24:36.726+00:00
50909,aviator,2026-07-28T05:24:40.627+00:00,1.18,blue,dust,107.164,chain:97abdb27a50d,live-feed,2026-07-28T05:24:40.628+00:00
50910,aviator,2026-07-28T05:24:45.136+00:00,2.24,purple,base,134.905,chain:d79c0163c4aa,live-feed,2026-07-28T05:24:45.136+00:00
50911,aviator,2026-07-28T05:24:51.983+00:00,1.37,blue,floor,113.625,chain:6bb5fe88fb02,live-feed,2026-07-28T05:24:51.983+00:00
50912,aviator,2026-07-28T05:24:58.009+00:00,1.71,blue,low,123.22,chain:3b60e2a7fd13,live-feed,2026-07-28T05:24:58.009+00:00
50913,aviator,2026-07-28T05:25:04.508+00:00,11.84,pink,ignition,206.968,chain:32ca81466777,live-feed,2026-07-28T05:25:04.508+00:00
50914,aviator,2026-07-28T05:25:10.107+00:00,1.24,blue,floor,109.31,chain:aad4a7482955,live-feed,2026-07-28T05:25:10.107+00:00
50915,aviator,2026-07-28T05:25:15.249+00:00,1.0,blue,dust,100.0,chain:020c86544ca4,live-feed,2026-07-28T05:25:15.249+00:00
50916,aviator,2026-07-28T05:25:22.561+00:00,1.07,blue,dust,102.928,chain:a22e136ab236,live-feed,2026-07-28T05:25:22.561+00:00
50917,aviator,2026-07-28T05:25:27.839+00:00,1.0,blue,dust,100.0,chain:7ad953696c37,live-feed,2026-07-28T05:25:27.839+00:00
50918,aviator,2026-07-28T05:25:30.871+00:00,44.15,"rgb(192, 23, 180)",moonshot,263.93,momento_rounds_aviator_1785216330871.json,file,2026-07-28T05:25:31.134+00:00
50919,aviator,2026-07-28T05:25:33.937+00:00,1.81,blue,low,125.68,chain:e18eacb0f4e4,live-feed,2026-07-28T05:25:33.937+00:00
50920,aviator,2026-07-28T05:25:38.998+00:00,1.19,blue,dust,107.529,chain:feeab8c8a111,live-feed,2026-07-28T05:25:38.998+00:00
50921,aviator,2026-07-28T05:25:46.486+00:00,19.86,pink,ignition,229.354,chain:8b95c6b62ded,live-feed,2026-07-28T05:25:46.486+00:00
50922,aviator,2026-07-28T05:25:50.698+00:00,7.79,purple,high,188.849,chain:b08f243d1bc2,live-feed,2026-07-28T05:25:50.698+00:00
50923,aviator,2026-07-28T05:25:57.756+00:00,4.56,purple,mid,165.671,chain:da8ccf061a8c,live-feed,2026-07-28T05:25:57.756+00:00
50924,aviator,2026-07-28T05:26:03.052+00:00,6.8,"rgb(145, 62, 248)",high,182.966,momento_rounds_aviator_1785216363052.json,file,2026-07-28T05:26:03.526+00:00
50925,aviator,2026-07-28T05:26:04.817+00:00,5.87,purple,high,176.601,chain:584f577776fe,live-feed,2026-07-28T05:26:04.817+00:00
50926,aviator,2026-07-28T05:26:12.466+00:00,1.28,blue,floor,110.684,chain:137e475a71bc,live-feed,2026-07-28T05:26:12.466+00:00
50927,aviator,2026-07-28T05:26:19.008+00:00,1.11,blue,dust,104.517,chain:ae7766510163,live-feed,2026-07-28T05:26:19.008+00:00
50928,aviator,2026-07-28T05:26:22.318+00:00,2.2,"rgb(145, 62, 248)",base,134.125,momento_rounds_aviator_1785216382318.json,file,2026-07-28T05:26:23.931+00:00
50929,aviator,2026-07-28T05:26:24.841+00:00,3.22,purple,mid,150.612,chain:3dbc8d31fb8f,live-feed,2026-07-28T05:26:24.841+00:00
50930,aviator,2026-07-28T05:26:30.623+00:00,1.0,blue,dust,100.0,chain:b2ae46a92a60,live-feed,2026-07-28T05:26:30.623+00:00
50931,aviator,2026-07-28T05:26:38.280+00:00,1.07,blue,dust,102.928,chain:a1109277d494,live-feed,2026-07-28T05:26:38.280+00:00
50932,aviator,2026-07-28T05:26:42.642+00:00,3.85,purple,mid,158.346,chain:e997d2d72f89,live-feed,2026-07-28T05:26:42.642+00:00
